date,channel_id,category_id,supplier_id,status,revenue,cost,commission,count
3/26/2021,39,6,3,1,70665,49909,0,555
3/26/2021,39,6,3,0,1320870,1304350,26420,205
3/26/2021,61,4,30,1,1666930,1666830,0,4
3/26/2021,61,1,35,0,1828935,1828885,54870,2
3/26/2021,61,6,29,1,265025,264901,0,3
3/26/2021,61,4,3,0,124210,123397,2480,30
3/26/2021,61,1,35,1,346285,344611,10389,835
3/26/2021,61,10,9,1,1802980,1804680,18030,2
3/26/2021,61,8,3,0,1513870,1531530,45420,9
3/26/2021,61,5,12,1,1217980,1216815,0,17
3/26/2021,61,8,7,1,260970,260960,0,1
3/26/2021,61,4,3,1,348145,338044,0,421
3/26/2021,61,8,3,1,279015,274883,0,102
3/26/2021,14,8,3,1,1071840,1069874,21437,28
3/26/2021,14,4,38,1,1666520,1647145,0,303
3/26/2021,14,8,7,0,643625,643577,12870,2
3/26/2021,14,6,29,0,1566945,1566915,0,2
3/26/2021,14,4,31,0,1011690,1011592,0,1
3/26/2021,14,4,31,1,1507745,1502785,45232,124
3/26/2021,14,8,3,0,216335,214322,0,3
3/26/2021,14,4,38,0,1044390,1044220,10444,2
3/26/2021,14,6,18,0,969345,969313,0,1
3/26/2021,14,4,3,0,1314250,1314819,39428,31
3/26/2021,14,6,38,0,277280,276600,8318,2
3/26/2021,14,4,3,1,1198580,1200089,0,188
3/26/2021,14,6,3,0,1355095,1354245,0,7
3/26/2021,14,8,40,1,1474780,1245970,0,17
3/26/2021,14,6,38,1,1601285,1569925,0,86
3/26/2021,14,15,37,1,424635,424635,12739,1
3/26/2021,14,8,40,0,898700,919260,26961,5
3/26/2021,14,6,18,1,1735,2077,0,13
3/26/2021,14,8,7,1,929770,929586,0,4
3/26/2021,14,6,3,1,1876840,1864462,18770,40
3/26/2021,14,8,30,1,338765,310124,6780,4
3/26/2021,14,6,7,1,350120,349984,0,2
3/26/2021,14,6,29,1,378805,375935,0,152
3/26/2021,4,7,26,1,1695825,1695956,0,1
3/26/2021,4,8,3,1,1208990,1208497,0,2
3/26/2021,4,1,3,0,576125,574995,11520,35
3/26/2021,4,1,3,1,212970,209990,0,43
3/26/2021,4,4,3,1,1534590,1534070,0,3
3/26/2021,17,4,31,1,1012540,1012287,0,1
3/26/2021,17,4,31,0,772590,772670,15452,2
3/26/2021,17,4,38,1,1694580,1692580,0,4
3/26/2021,17,4,33,1,1929605,1931248,0,14
3/26/2021,17,1,3,1,1410615,1410335,0,9
3/26/2021,17,4,3,0,166100,164360,0,7
3/26/2021,17,4,30,1,1843230,1842870,36860,2
3/26/2021,17,1,3,0,250145,250080,0,2
3/26/2021,17,4,3,1,860530,861006,0,31
3/26/2021,17,8,40,1,279725,276705,0,4
3/26/2021,17,8,7,1,580005,578155,0,4
3/26/2021,17,4,38,0,935010,934870,0,1
3/26/2021,17,8,3,1,1095790,1095830,32874,13
3/26/2021,58,4,33,1,797280,797285,0,4
3/26/2021,58,4,3,0,1231760,1231910,0,11
3/26/2021,58,4,3,1,222590,222580,6678,2
3/26/2021,58,1,35,0,1309230,1309190,0,1
3/26/2021,58,8,3,1,1415710,1413550,0,27
3/26/2021,58,4,38,0,1626880,1626990,0,7
3/26/2021,58,4,38,1,69830,68820,1397,358
3/26/2021,58,1,35,1,497470,495760,0,207
3/26/2021,73,1,35,1,1385780,1385585,0,4
3/26/2021,73,4,39,1,1655035,1653584,0,4
3/26/2021,73,8,40,1,547950,547733,0,2
3/26/2021,73,4,41,1,884515,884548,8845,1
3/26/2021,73,8,3,1,773305,770485,23200,2
3/26/2021,73,4,33,1,1711825,1711415,0,4
3/26/2021,73,4,30,1,281200,280460,2812,3
3/26/2021,73,4,3,1,1654225,1653842,0,3
3/26/2021,73,4,43,1,777470,777518,0,1
3/26/2021,28,6,18,0,1300575,1300641,26012,2
3/26/2021,28,4,3,1,1049765,935855,21000,3138
3/26/2021,28,6,18,1,1546915,1546515,0,50
3/26/2021,28,4,3,0,33490,35177,0,162
3/26/2021,74,4,33,0,1812960,1812380,18130,2
3/26/2021,74,4,33,1,651595,630095,19548,200
3/26/2021,74,4,31,1,1954850,1955540,19550,17
3/26/2021,74,4,3,1,569695,542295,0,291
3/26/2021,74,6,29,1,1778230,1779800,35560,109
3/26/2021,74,4,38,0,990400,990386,9900,4
3/26/2021,74,6,3,1,1502435,1496495,0,28
3/26/2021,74,4,30,1,525920,514900,15778,134
3/26/2021,74,6,29,0,754270,754266,7543,1
3/26/2021,74,4,3,0,60695,57295,1210,76
3/26/2021,74,4,38,1,1526815,1527873,45800,5
3/26/2021,74,6,3,0,1735380,1735018,0,4
3/26/2021,5,4,33,1,1524105,1363315,30482,427
3/26/2021,5,4,38,0,1230775,1230485,0,9
3/26/2021,5,4,31,1,1505790,1503930,0,1951
3/26/2021,5,1,35,1,364255,351215,10930,1207
3/26/2021,5,4,3,0,95965,84910,0,182
3/26/2021,5,1,3,1,188000,187976,0,27
3/26/2021,5,8,3,0,1682295,1684121,0,3
3/26/2021,5,4,30,1,1357360,1358804,0,177
3/26/2021,5,4,31,0,1106360,1106108,0,6
3/26/2021,5,1,35,0,1886600,1886660,18866,14
3/26/2021,5,1,3,0,892750,892750,0,4
3/26/2021,5,4,38,1,174690,190510,3494,232
3/26/2021,5,6,3,1,1880675,1917809,18807,206
3/26/2021,5,6,3,0,861095,860975,0,2
3/26/2021,5,4,33,0,319445,319305,0,10
3/26/2021,5,4,3,1,1721965,1668875,0,1734
3/26/2021,63,4,38,1,1340120,1339433,26800,10
3/26/2021,63,8,40,1,1039325,1040245,31180,4
3/26/2021,63,10,9,1,379530,377926,0,1
3/26/2021,63,6,18,0,145545,145307,0,1
3/26/2021,63,6,29,1,337170,337000,0,2
3/26/2021,63,4,31,0,250165,250147,0,1
3/26/2021,63,4,3,1,1027450,1027470,0,1
3/26/2021,63,4,33,1,490575,490449,9812,1
3/26/2021,63,6,3,1,330855,330855,0,1
3/26/2021,63,6,18,1,13350,15960,267,37
3/26/2021,49,4,38,1,1595120,1595198,0,1
3/26/2021,3,4,3,1,918495,918585,0,6
3/26/2021,3,4,3,0,431365,431355,0,3
3/26/2021,3,1,35,0,1102910,1102900,11029,2
3/26/2021,3,19,19,0,69755,69225,1395,2
3/26/2021,3,6,3,0,1721755,1721675,0,8
3/26/2021,3,6,18,0,173040,172344,5191,11
3/26/2021,3,3,26,1,967385,965815,9674,3
3/26/2021,3,6,29,0,757240,755970,0,14
3/26/2021,3,1,35,1,1448710,1443800,0,882
3/26/2021,3,19,19,1,68910,66630,1378,12
3/26/2021,3,23,21,1,425100,425920,4250,1
3/26/2021,3,6,18,1,1853620,1843170,0,125
3/26/2021,3,6,29,1,1764325,1763933,0,49
3/26/2021,3,6,3,1,1854465,1853685,0,209
3/26/2021,43,8,3,1,116915,118015,3507,12
3/26/2021,43,8,3,0,247905,251355,0,1
3/26/2021,43,1,35,1,689675,690179,0,45
3/26/2021,43,4,3,1,1745575,1740985,0,63
3/26/2021,43,4,33,1,66405,66527,0,3
3/26/2021,43,5,4,1,1386380,1386360,27730,1
3/26/2021,43,4,30,1,1956565,1956493,0,3
3/26/2021,43,4,3,0,263460,262050,7900,18
3/26/2021,43,5,12,1,243575,243584,0,1
3/26/2021,43,8,7,1,1683915,1683903,0,1
3/26/2021,43,4,38,1,1934535,1928280,19345,79
3/26/2021,43,4,31,0,997370,997180,19950,1
3/26/2021,43,4,30,0,277815,277895,5556,4
3/26/2021,43,4,31,1,278990,263190,0,71
3/26/2021,33,4,30,1,1838675,1838656,0,3
3/26/2021,33,4,3,1,268080,265904,5360,27
3/26/2021,33,7,26,1,1369500,1369424,41090,1
3/26/2021,33,4,33,1,231630,231401,6949,10
3/26/2021,33,5,12,1,1635480,1628880,16355,15
3/26/2021,33,3,26,1,1289485,1276415,38685,44
3/26/2021,33,23,21,1,1821735,1821715,54650,1
3/26/2021,33,11,10,1,102620,-139180,3079,66
3/26/2021,33,9,8,1,1055315,1051155,21106,2
3/26/2021,33,4,31,1,1263215,1263185,0,1
3/26/2021,33,4,38,1,1009445,1009411,0,7
3/26/2021,33,1,35,0,113995,114135,0,7
3/26/2021,33,4,3,0,366830,366820,7337,1
3/26/2021,33,1,35,1,201855,169405,0,676
3/26/2021,33,8,3,1,1439625,1439775,0,4
3/26/2021,33,19,19,1,19145,29595,383,22
3/26/2021,33,5,4,1,1522940,1522270,0,2
3/26/2021,33,7,44,1,218095,217715,6540,1
3/27/2021,65,3,26,1,1599220,1591120,0,5
3/27/2021,72,2,1,1,909440,909428,9094,2
3/27/2021,52,6,18,0,1473080,1472765,14731,7
3/27/2021,52,8,40,1,1589675,1589073,0,1
3/27/2021,52,6,18,1,1603315,1600855,0,39
3/27/2021,52,4,33,1,827030,826738,8270,3
3/27/2021,59,1,35,1,1081775,1081014,21636,338
3/27/2021,46,6,38,1,823365,822947,0,1
3/27/2021,46,4,3,1,1853665,1853945,55610,9
3/27/2021,46,4,33,1,341740,341620,0,1
3/27/2021,1,8,33,1,396125,402961,11884,22
3/27/2021,1,5,4,1,1258140,1241203,0,4
3/27/2021,1,20,20,1,1129550,1126250,0,9
3/27/2021,1,4,43,0,752910,750552,22590,11
3/27/2021,1,6,38,1,1841640,1842110,0,6
3/27/2021,1,4,41,1,1197660,1111030,11980,396
3/27/2021,1,10,35,1,267000,202446,5340,17
3/27/2021,1,17,18,1,1933065,1933065,0,644
3/27/2021,1,8,33,0,1862545,1845957,0,26
3/27/2021,1,8,39,1,659110,658700,0,3
3/27/2021,1,23,21,1,1292175,1292503,0,2
3/27/2021,1,8,7,1,310515,293990,0,53
3/27/2021,1,4,39,1,1432325,1436865,0,293
3/27/2021,1,8,3,0,1049060,1038984,31472,156
3/27/2021,1,4,39,0,1112310,1110240,0,36
3/27/2021,1,5,14,1,620155,605545,12400,24
3/27/2021,1,4,33,0,44545,44072,0,16
3/27/2021,1,4,38,1,1318745,1312145,0,31
3/27/2021,1,8,40,0,1802485,1803375,18020,12
3/27/2021,1,6,29,1,719535,714543,7200,10
3/27/2021,1,9,8,1,945920,940682,28380,5
3/27/2021,1,7,26,0,1644210,1643340,0,1
3/27/2021,1,7,26,1,935325,930013,28060,7
3/27/2021,1,8,40,1,1813675,1714945,36274,119
3/27/2021,1,8,3,1,1974915,1776151,39498,666
3/27/2021,1,5,14,0,1488325,1482250,0,3
3/27/2021,1,12,11,1,1355830,1338230,0,8
3/27/2021,1,14,13,1,4615,8615,0,8
3/27/2021,1,1,35,0,1597925,1599685,15979,50
3/27/2021,1,4,31,1,522555,553705,0,298
3/27/2021,1,17,18,0,187850,187850,5640,3
3/27/2021,1,4,30,0,363605,362022,0,35
3/27/2021,1,16,16,1,432025,425526,0,11
3/27/2021,1,4,31,0,463475,463805,0,4
3/27/2021,1,8,30,1,65400,65820,0,10
3/27/2021,1,4,3,1,1374280,1510160,0,955
3/27/2021,1,4,43,1,1900495,1890030,0,79
3/27/2021,1,21,44,1,1190855,1179090,0,7
3/27/2021,1,6,3,0,795785,795505,0,2
3/27/2021,1,4,41,0,467910,469430,4680,7
3/27/2021,1,18,4,1,583255,393137,0,7
3/27/2021,1,8,1,0,1129290,1128905,11293,1
3/27/2021,1,9,20,1,713855,670905,0,16
3/27/2021,1,4,3,0,342255,334745,10270,57
3/27/2021,1,6,3,1,234130,232932,0,29
3/27/2021,1,8,7,0,1513725,1504080,0,61
3/27/2021,1,4,38,0,751135,751245,22530,1
3/27/2021,1,1,35,1,594675,377845,17840,2353
3/27/2021,1,5,12,1,148340,363750,0,351
3/27/2021,1,15,15,1,1835415,1834515,0,3
3/27/2021,1,6,29,0,775555,775705,7760,1
3/27/2021,1,4,30,1,254150,314983,0,968
3/27/2021,1,19,19,1,1861500,1851520,0,15
3/27/2021,1,4,33,1,275850,85670,0,465
3/27/2021,1,8,1,1,1409860,1408790,0,1
3/27/2021,20,4,3,1,1175480,1175157,0,4
3/27/2021,20,4,3,0,657450,656940,0,2
3/27/2021,20,4,38,1,929790,937710,0,62
3/27/2021,20,4,38,0,610545,610565,12211,8
3/27/2021,20,4,31,1,660630,654250,6610,32
3/27/2021,34,6,29,0,1643635,1643715,0,2
3/27/2021,34,6,29,1,751745,750975,0,5
3/27/2021,34,6,7,1,1035960,1035878,0,1
3/27/2021,34,6,3,1,247830,246258,0,5
3/27/2021,21,6,18,1,795720,795720,15910,2
3/27/2021,67,8,7,1,1169390,1168290,0,3
3/27/2021,67,8,3,0,606485,602445,6060,17
3/27/2021,67,8,40,1,1024375,1024955,0,2
3/27/2021,67,8,3,1,1634670,1573164,0,47
3/27/2021,67,4,30,0,1926075,1926115,0,4
3/27/2021,67,1,35,1,891595,763405,8916,1796
3/27/2021,67,4,33,1,175865,80535,0,230
3/27/2021,67,1,35,0,1261825,1260015,0,12
3/27/2021,67,8,7,0,19665,20315,0,3
3/27/2021,67,4,3,1,1592260,1514950,0,2384
3/27/2021,67,4,38,1,639790,274570,0,966
3/27/2021,67,8,40,0,1414235,1424931,0,2
3/27/2021,67,4,30,1,1611225,1610841,0,32
3/27/2021,67,4,3,0,12375,13315,0,98
3/27/2021,67,19,19,1,1575900,1579728,15760,12
3/27/2021,67,4,38,0,292215,269935,0,89
3/27/2021,13,8,7,1,288035,266380,0,71
3/27/2021,13,6,38,1,152605,-240325,3052,1754
3/27/2021,13,6,3,1,1394640,2190750,0,6409
3/27/2021,13,6,38,0,905730,920980,9060,44
3/27/2021,13,8,40,1,217830,1208720,6530,319
3/27/2021,13,4,3,0,1197460,1197463,0,2736
3/27/2021,13,4,3,1,1689530,-23302820,0,48253
3/27/2021,13,4,31,0,910065,898075,18200,21
3/27/2021,13,8,30,1,1148380,920640,0,34
3/27/2021,13,6,3,0,95515,192105,0,645
3/27/2021,13,6,18,1,760805,17801,15220,1219
3/27/2021,13,8,40,0,733670,793800,0,221
3/27/2021,13,4,41,1,464900,454652,0,58
3/27/2021,13,4,38,1,1837620,4502920,18376,9372
3/27/2021,13,8,7,0,257915,257825,2580,1
3/27/2021,13,4,33,0,1195550,1196070,0,4
3/27/2021,13,4,33,1,1882065,932655,0,2239
3/27/2021,13,8,3,0,1540540,1456194,30810,330
3/27/2021,13,6,18,0,1866590,1824740,56000,51
3/27/2021,13,8,3,1,96940,-593590,0,550
3/27/2021,13,8,30,0,1543855,1543825,0,8
3/27/2021,13,4,38,0,876865,763576,26306,150
3/27/2021,13,4,30,0,1719785,1943055,0,533
3/27/2021,13,4,30,1,1622150,1646878,0,70
3/27/2021,13,4,41,0,1297885,1297568,0,1
3/27/2021,70,8,3,0,570825,917875,0,25
3/27/2021,70,8,40,0,1708005,1659315,17080,8
3/27/2021,70,8,3,1,582105,407453,0,29
3/27/2021,70,8,40,1,1209855,1731905,36300,126
3/27/2021,7,10,9,0,1718165,1717805,51545,1
3/27/2021,7,9,20,1,1126860,1123290,11270,27
3/27/2021,7,1,35,0,1228475,1209878,12280,81
3/27/2021,7,1,35,1,1728930,11601430,0,8714
3/27/2021,7,11,10,1,1892040,1853720,18920,85
3/27/2021,7,11,10,0,1093015,1098795,21860,11
3/27/2021,7,10,9,1,1271595,1342975,25432,661
3/27/2021,7,9,21,1,1792000,1792080,17920,1
3/27/2021,51,6,18,0,940945,940146,0,17
3/27/2021,51,6,18,1,47185,-23405,1416,743
3/27/2021,2,4,30,1,1019025,1019044,30570,7
3/27/2021,2,5,12,1,1972530,1972360,0,3
3/27/2021,2,6,18,1,1046275,1017098,20930,532
3/27/2021,2,6,18,0,932830,932052,18657,13
3/27/2021,2,4,3,0,908895,901365,18180,11
3/27/2021,2,5,4,1,1494295,1494245,14943,6
3/27/2021,2,4,33,1,1456855,1453481,29137,25
3/27/2021,2,6,29,1,1508670,1508173,30173,53
3/27/2021,2,4,38,0,1946740,1945380,58400,5
3/27/2021,2,6,7,1,1663145,1663109,0,2
3/27/2021,2,4,3,1,284195,283815,2842,83
3/27/2021,2,6,3,1,1527360,1526630,45821,3
3/27/2021,2,6,3,0,1383440,1383438,0,1
3/27/2021,75,4,3,0,1892925,1892952,0,12
3/27/2021,75,6,29,0,685050,684776,0,2
3/27/2021,75,1,3,1,586255,587815,5863,471
3/27/2021,75,4,3,1,1190510,1176530,11905,130
3/27/2021,75,6,38,1,1456790,1456521,29140,4
3/27/2021,75,6,18,1,932095,931875,27960,1
3/27/2021,75,1,3,0,953080,953060,0,5
3/27/2021,75,8,3,0,972435,970913,0,2
3/27/2021,75,6,3,1,374330,373790,7487,1
3/27/2021,75,4,31,1,1008130,1007460,0,4
3/27/2021,75,4,41,1,1924640,1915660,0,333
3/27/2021,75,6,3,0,1990295,1990265,0,3
3/27/2021,75,4,41,0,1160560,1160040,0,3
3/27/2021,75,5,12,1,446255,446025,4460,1
3/27/2021,75,4,33,1,333575,333575,6672,3
3/27/2021,75,4,38,0,1012635,1012635,0,2
3/27/2021,75,4,30,1,1368660,1369482,27370,43
3/27/2021,75,6,29,1,1308450,1305190,0,17
3/27/2021,10,6,29,1,54380,54152,1630,2
3/27/2021,69,8,39,1,1376100,1376180,0,1
3/27/2021,69,8,7,0,840240,840346,16800,3
3/27/2021,69,6,29,1,1332210,1332147,0,1
3/27/2021,8,4,30,0,1092770,1093000,10930,10
3/27/2021,8,4,3,1,1449940,1448250,0,12
3/27/2021,38,6,18,1,308105,305710,0,52
3/27/2021,9,4,3,1,157765,157751,0,1
3/27/2021,9,4,30,0,800165,800155,0,3
3/27/2021,9,4,3,0,1999590,1999560,20000,2
3/27/2021,9,6,18,0,470505,471035,0,12
3/27/2021,9,6,18,1,290300,251500,8710,159
3/27/2021,9,7,44,1,167225,166045,3345,1
3/27/2021,9,19,19,1,1282585,1290565,25652,30
3/27/2021,9,4,30,1,627240,627270,0,35
3/27/2021,9,19,19,0,1734330,1731665,52030,1
3/27/2021,9,9,8,1,178500,180340,5355,2
3/27/2021,9,23,21,1,1586430,1585780,31729,4
3/27/2021,9,7,26,1,1276430,1252300,38290,22
3/27/2021,9,3,26,1,1466460,1465830,14665,5
3/27/2021,6,15,22,1,91250,89590,2740,2
3/27/2021,6,15,15,1,101415,95175,2028,26
3/27/2021,6,11,10,1,934180,707505,0,244
3/27/2021,6,15,15,0,1877365,1878645,37550,1
3/27/2021,6,11,10,0,1769050,1801080,35381,50
3/27/2021,41,7,26,1,179240,177340,0,1
3/27/2021,41,19,19,1,1065900,1069226,10659,7
3/27/2021,41,9,20,1,1794015,1843645,0,29
3/27/2021,48,4,33,1,1662095,1662445,0,1
3/27/2021,23,6,38,1,1267085,1267455,0,11
3/27/2021,23,6,3,0,1026185,1026155,0,4
3/27/2021,23,6,3,1,699010,697890,20970,34
3/27/2021,40,6,29,0,1979430,1979490,0,2
3/27/2021,40,1,35,0,136485,136669,1360,48
3/27/2021,40,4,33,1,1371400,1371221,13714,1
3/27/2021,40,2,4,1,1787240,1788080,0,5
3/27/2021,40,9,8,1,1991870,1991650,59756,2
3/27/2021,40,1,35,1,1376725,1313495,0,7604
3/27/2021,40,4,30,1,937700,937576,0,2
3/27/2021,40,7,26,1,31525,35100,630,8
3/27/2021,40,21,44,1,1501470,1501845,45044,2
3/27/2021,40,8,3,0,637995,692395,19140,6
3/27/2021,39,6,3,0,1779165,1781515,0,196
3/27/2021,39,6,3,1,1624110,1621850,48720,326
3/27/2021,39,6,38,1,1030115,1058248,0,521
3/27/2021,39,5,12,1,1376935,1376878,0,23
3/27/2021,39,6,38,0,1439280,1438490,28790,11
3/27/2021,61,5,12,1,1134800,1132820,22696,15
3/27/2021,61,4,3,1,1452130,1450590,0,274
3/27/2021,61,8,3,0,1901820,1901860,57050,2
3/27/2021,61,6,29,1,554515,554371,0,5
3/27/2021,61,4,30,1,1460920,1460912,29220,1
3/27/2021,61,1,35,1,260750,263247,0,1426
3/27/2021,61,1,35,0,807485,807447,0,3
3/27/2021,61,4,3,0,724580,724270,14492,15
3/27/2021,14,4,38,0,1120110,1125090,0,24
3/27/2021,14,4,3,1,1438020,1439790,14380,115
3/27/2021,14,6,7,0,1629725,1629365,0,1
3/27/2021,14,8,3,1,196725,196585,1967,26
3/27/2021,14,8,40,1,965095,1025449,0,26
3/27/2021,14,4,31,1,1545560,1499360,0,161
3/27/2021,14,8,3,0,1875670,1874410,37510,3
3/27/2021,14,8,40,0,1106840,1115474,0,5
3/27/2021,14,6,38,0,1954940,1954810,0,2
3/27/2021,14,6,29,1,878530,872220,0,83
3/27/2021,14,4,31,0,696260,696270,20888,1
3/27/2021,14,6,3,1,468520,458152,4690,24
3/27/2021,14,4,38,1,893870,856312,17877,211
3/27/2021,14,4,3,0,1584635,1587025,0,17
3/27/2021,14,6,3,0,1393740,1393179,0,1
3/27/2021,14,6,18,1,213600,212954,0,10
3/27/2021,14,6,38,1,865745,867654,17315,58
3/27/2021,14,8,30,1,1564125,1515337,46924,1
3/27/2021,4,1,3,1,1506095,1508214,30122,84
3/27/2021,4,4,38,1,795700,795650,23870,2
3/27/2021,4,1,3,0,1229535,1229518,36890,1
3/27/2021,4,4,33,1,975185,975489,0,6
3/27/2021,4,3,26,1,1027870,1022470,10279,7
3/27/2021,4,10,9,1,1132040,1129370,0,2
3/27/2021,4,4,3,1,774340,774333,0,4
3/27/2021,17,4,3,1,502015,500958,0,22
3/27/2021,17,1,3,0,641375,641374,0,1
3/27/2021,17,4,31,1,1814530,1813728,0,4
3/27/2021,17,8,3,0,1883625,1883513,56510,8
3/27/2021,17,4,33,1,920275,907745,9203,32
3/27/2021,17,4,30,0,1076675,1076905,0,2
3/27/2021,17,4,3,0,140515,139275,0,3
3/27/2021,17,4,38,1,574930,579239,5750,9
3/27/2021,17,1,3,1,940635,940615,0,7
3/27/2021,17,8,7,0,1591845,1591325,0,2
3/27/2021,17,8,3,1,1510760,1510391,45323,5
3/27/2021,17,4,30,1,1173120,1173070,0,2
3/27/2021,58,8,3,0,307145,306925,0,2
3/27/2021,58,1,35,1,612455,610445,0,187
3/27/2021,58,4,38,1,639000,629960,0,194
3/27/2021,58,4,3,1,156100,155928,0,9
3/27/2021,58,4,3,0,992155,992152,9922,4
3/27/2021,58,6,18,1,281380,280180,0,6
3/27/2021,58,8,3,1,1647535,1646775,16480,22
3/27/2021,58,4,33,1,278415,278543,8352,1
3/27/2021,58,4,31,1,1330805,1330903,26616,1
3/27/2021,58,4,30,1,88680,88667,0,1
3/27/2021,58,4,38,0,1261570,1260080,0,47
3/27/2021,73,4,43,1,1252445,1252407,0,1
3/27/2021,73,4,33,1,45415,45339,910,3
3/27/2021,73,8,3,1,1838785,1839328,18390,2
3/27/2021,73,4,41,1,73935,73315,0,2
3/27/2021,73,4,30,1,648500,643519,6485,5
3/27/2021,73,8,40,1,1842860,1843040,36857,1
3/27/2021,73,4,38,1,1947520,1947370,19475,2
3/27/2021,73,5,12,1,58555,56125,0,1
3/27/2021,73,4,39,1,16075,15495,480,3
3/27/2021,73,1,35,1,1066080,1066200,10660,4
3/27/2021,73,4,33,0,941450,941100,0,4
3/27/2021,73,4,3,1,1780,2344,0,7
3/27/2021,28,4,33,1,373200,373163,0,2
3/27/2021,28,6,18,1,656000,653630,6560,28
3/27/2021,28,4,3,1,1250535,1220515,0,1990
3/27/2021,28,4,3,0,1783975,1784225,35680,62
3/27/2021,28,6,18,0,1829755,1829600,54890,1
3/27/2021,74,6,29,1,791380,760990,0,71
3/27/2021,74,4,38,1,348010,346750,6960,8
3/27/2021,74,4,30,0,480815,480739,9620,3
3/27/2021,74,6,3,0,1972920,1970740,0,7
3/27/2021,74,4,3,1,1111500,1124460,0,123
3/27/2021,74,4,33,1,1363200,1344900,0,200
3/27/2021,74,4,38,0,1060315,1059575,0,9
3/27/2021,74,6,3,1,1401885,1398655,14019,36
3/27/2021,74,4,31,1,947610,948120,0,23
3/27/2021,74,4,3,0,241385,243676,0,69
3/27/2021,74,6,29,0,648800,644770,12976,14
3/27/2021,74,6,7,1,1455420,1455105,0,1
3/27/2021,74,4,30,1,1540445,1543575,0,159
3/27/2021,5,4,3,0,270405,241961,0,403
3/27/2021,5,4,30,0,360680,360680,0,1
3/27/2021,5,6,3,1,1487700,1466710,0,148
3/27/2021,5,6,3,0,673025,673285,0,14
3/27/2021,5,4,38,1,1193610,1176935,0,1216
3/27/2021,5,1,35,0,1944000,1943726,0,40
3/27/2021,5,4,33,1,209610,438830,0,1476
3/27/2021,5,4,33,0,1447390,1447369,43422,1
3/27/2021,5,4,38,0,1721780,1721809,34436,9
3/27/2021,5,4,31,1,826220,832490,0,2554
3/27/2021,5,1,3,0,389585,389588,0,4
3/27/2021,5,4,3,1,1922120,1776200,0,4141
3/27/2021,5,4,31,0,1190695,1190745,0,10
3/27/2021,5,1,35,1,1986690,1999703,0,5930
3/27/2021,5,1,3,1,1509240,1508820,15090,26
3/27/2021,5,4,30,1,1205485,1188374,24110,511
3/27/2021,63,6,3,0,28970,29010,0,1
3/27/2021,63,8,3,0,544100,542966,5441,1
3/27/2021,63,6,29,1,1942255,1942345,38845,4
3/27/2021,63,6,18,0,1273240,1272788,0,4
3/27/2021,63,6,18,1,285570,284623,0,37
3/27/2021,63,4,38,1,1574005,1573445,31480,2
3/27/2021,63,4,3,1,1139400,1139710,22790,4
3/27/2021,63,6,3,1,1479055,1479215,44372,20
3/27/2021,63,4,30,1,92325,92303,0,1
3/27/2021,63,10,9,0,1424980,1424370,0,1
3/27/2021,63,4,33,1,792640,798480,0,57
3/27/2021,63,4,3,0,499480,499650,0,1
3/27/2021,63,4,38,0,1077225,1076786,0,2
3/27/2021,49,4,31,1,114355,114187,0,1
3/27/2021,49,4,3,1,367135,367027,0,3
3/27/2021,3,6,18,0,1936685,1936351,0,3
3/27/2021,3,6,3,0,425615,425625,0,7
3/27/2021,3,6,18,1,1643905,1625695,49317,92
3/27/2021,3,4,38,1,614370,611970,12290,21
3/27/2021,3,19,19,1,1319570,1330400,13196,15
3/27/2021,3,6,29,1,1122525,1125305,0,75
3/27/2021,3,4,30,1,1643395,1643785,49300,9
3/27/2021,3,6,3,1,818825,818315,0,311
3/27/2021,3,4,3,0,57290,57250,0,6
3/27/2021,3,3,26,1,810720,809240,0,2
3/27/2021,3,1,35,0,1906195,1906222,38124,7
3/27/2021,3,6,29,0,596250,596180,0,7
3/27/2021,3,23,21,1,1022410,1021954,20450,1
3/27/2021,3,1,35,1,699635,692955,0,1133
3/27/2021,3,4,3,1,410595,408520,0,138
3/27/2021,3,4,33,1,63820,64839,0,64
3/27/2021,43,8,3,1,1092225,1089105,0,8
3/27/2021,43,4,30,1,1208765,1208800,24180,1
3/27/2021,43,5,12,1,192685,192721,1927,2
3/27/2021,43,4,31,1,142395,144046,0,62
3/27/2021,43,4,33,1,1051995,1051929,21040,1
3/27/2021,43,4,3,1,604135,596675,0,62
3/27/2021,43,1,35,1,292105,287829,0,51
3/27/2021,43,4,3,0,328155,328102,0,3
3/27/2021,43,4,38,0,1338440,1338410,0,4
3/27/2021,43,4,38,1,1665265,1664505,0,43
3/27/2021,33,5,12,1,632375,632052,0,13
3/27/2021,33,11,10,0,437525,441585,0,5
3/27/2021,33,23,21,1,236830,236530,2370,1
3/27/2021,33,4,3,0,1939510,1939530,0,1
3/27/2021,33,1,35,0,425435,425265,8509,7
3/27/2021,33,11,10,1,662430,627705,0,25
3/27/2021,33,4,33,1,368145,368495,0,4
3/27/2021,33,19,19,1,651805,658965,0,18
3/27/2021,33,4,3,1,1798620,1797910,0,20
3/27/2021,33,5,4,1,270865,268535,0,1
3/27/2021,33,4,38,1,1372250,1371140,41168,28
3/27/2021,33,9,8,1,1416080,1412320,0,1
3/27/2021,33,3,26,1,365815,424295,3658,57
3/27/2021,33,1,35,1,1323065,1326405,0,557
3/27/2021,33,4,30,1,666675,666655,0,4
3/27/2021,33,15,15,1,1685235,1683575,16850,1
